gene,log2fc,pval,padj
DMTN,0.14065733013828297,0.20821434067164346,1.0
BMPR1A,-0.21958951742117883,0.20755153051902753,1.0
LIMS1,-0.16705268102159554,0.2074427365229214,1.0
EPB41L2,-0.2409190301467654,0.20720967115608682,1.0
TPGS1,-0.11752623891551717,0.2071051666870528,1.0
KIF4A,-0.186116889501045,0.20709016451671824,1.0
ZMIZ2,0.13791229210143818,0.2067791626351696,1.0
SLC37A3,0.15925768540630303,0.20667556261989906,1.0
PIM3,-0.15702933706743982,0.20630534346384574,1.0
RGL1,0.19655680944506848,0.20599074823028052,1.0
FBXW9,-0.1806513039345985,0.205970679774556,1.0
RPS17,-0.12345453942533241,0.2058175874963955,1.0
UTRN,0.17777298202923864,0.20566284680692104,1.0
RALGAPA2,0.1232921375005529,0.2054784126001441,1.0
GSTK1,0.17619026872453292,0.20518450014630396,1.0
C14orf119,-0.13045062822398257,0.20471389496629758,1.0
SLC35B4,0.1297572080640459,0.1858857777484726,1.0
UBR1,0.16781667841911774,0.18587105537540816,1.0
NUP58,0.10252341143117083,0.18585010637208477,1.0
GUSB,-0.2942707703432501,0.16809977363760256,1.0
CD2AP,0.160388636361549,0.1680689094579697,1.0
TNRC18,0.1236786736528106,0.16784868266629793,1.0
ANKH,0.16047587606211788,0.16771719293575416,1.0
ATP1B3,-0.10124106333714555,0.16750567073259545,1.0
AC144652.1,0.25231710206984737,0.1672197525131378,1.0
SERPINH1,-0.15631040481688085,0.1683897305092741,1.0
RNF115,0.10444292030455365,0.1670095508977507,1.0
SLC37A4,-0.5209827224212003,0.1668802147197747,1.0
MRPS28,-0.40631582741019745,0.1667872715271062,1.0
WASHC4,0.15374909797382919,0.1667512836201115,1.0
ARHGAP1,0.13126151084972193,0.16672409762234253,1.0
PLEKHA5,0.1324240837131591,0.16664490088045025,1.0
LRRC4,0.15699081818139193,0.16657511256039603,1.0
ALYREF,-0.19634195843386792,0.16692842729976937,1.0
CCAR1,0.10594186293738442,0.16866195511689508,1.0
NOSIP,-0.10559725163230449,0.16871180191295038,1.0
PIK3CA,0.18539649357309496,0.17020808335293247,1.0
LRRC75A,-0.1279652433586973,0.17159549908320043,1.0
FABP7,-0.10956891060990648,0.17132986298347405,1.0
NKAIN1,0.10756204836542493,0.17128767039140858,1.0
FEM1B,0.1397175177064034,0.17119787200243608,1.0
PIP4P1,0.11513696120194505,0.17111117724240876,1.0
B4GALT7,-0.3113152465805835,0.17102779645904415,1.0
NDFIP2,0.18285424849943488,0.1709008453735006,1.0
CAB39L,0.11218844207164436,0.1708445237978662,1.0
MMAB,-0.1697514656288679,0.1707037757364972,1.0
LMAN2,-0.15253425842763524,0.170665524051206,1.0
PDK2,0.10120946561411115,0.1705631613041425,1.0
RRNAD1,-0.32856586046878133,0.1705218154298464,1.0
MED14,0.1408593044978248,0.1704920125272955,1.0
NUB1,0.10362786771897436,0.17044850410092605,1.0
CFAP97,0.11331405440124231,0.1704354371472263,1.0
CTTNBP2NL,0.10295303762677455,0.16645264009057903,1.0
INPP5F,0.1262669304779902,0.16636039027059013,1.0
IQSEC1,0.12702549520141093,0.1662169421139763,1.0
CCDC115,0.10004837387306842,0.16601209797968308,1.0
THUMPD3,-0.12397024897469477,0.1625533164274473,1.0
UBE2V1,0.1578555979939844,0.1625115006744946,1.0
ZSCAN9,0.24860907541403554,0.16243924218013062,1.0
ZNF85,0.17948667562109977,0.16241287781552094,1.0
LYAR,-0.28957997315744843,0.16193514759846467,1.0
RABIF,-0.24311801466140692,0.16171198442587925,1.0
GEMIN6,0.15319986972900024,0.16165570804783713,1.0
C15orf41,-0.29083101360115515,0.1612906389557694,1.0
C3orf38,0.12273254787694898,0.16116090834259778,1.0
ZNF654,0.13449502339871833,0.16114463936569834,1.0
HGS,0.20611409294660676,0.16114137418486063,1.0
NOC3L,-0.26602512870228123,0.16099223215679026,1.0
NF2,0.13350618548248416,0.16094964703117065,1.0
TMEM126A,-0.20928406726331228,0.1608508939792451,1.0
CDON,-0.368904419532623,0.11554799554673707,1.0
EFL1,-0.2684177895995936,0.1626208359366826,1.0
R3HCC1L,0.18996512265986665,0.17162653053126742,1.0
HPS4,0.10294807429017983,0.16274640203271873,1.0
GALE,0.1991494870412316,0.16323861300500098,1.0
MKNK2,-0.2513399737816231,0.16593340653975872,1.0
PCNT,0.13431366804466904,0.16573215475582104,1.0
MAML2,-0.3443309301955142,0.16542943398510407,1.0
ZSCAN30,0.20897454549398065,0.16529112292773696,1.0
RIOK2,-0.14943539415329887,0.16527861000710406,1.0
EML4,-0.23917138317765851,0.16518636299501072,1.0
RSPH3,0.15921551167066816,0.1647897753625256,1.0
OGFOD1,0.1378045840724904,0.16466314108227142,1.0
MATR3.1,0.13784808891131872,0.16460984664896494,1.0
ECT2,-0.31365572186300894,0.16445974240697087,1.0
PRCP,-0.30390575638644846,0.16408794322099876,1.0
COPG2,0.1853436664334076,0.16383678224704168,1.0
PDXK,-0.17224546446441036,0.16372695495518275,1.0
YTHDC2,0.13722314779361322,0.1632879862065426,1.0
ZNF557,0.23292386434559553,0.16327919581822914,1.0
VIRMA,0.12942252946901522,0.16303182763328472,1.0
GPN1,-0.2769798727006214,0.1603806661695902,1.0
GLRX,0.13051602860676903,0.17184893327773154,1.0
ABRAXAS2,0.13396310330385486,0.17200961151743588,1.0
ZNF250,0.1205277942008256,0.1819557073381861,1.0
PER3,0.1742661757144397,0.18179904653064294,1.0
FBXO38,0.175398620870022,0.18165120922298628,1.0
SERAC1,0.1828741245896235,0.1812026320289617,1.0
ARRB2,-0.1850921916508177,0.18112554002220538,1.0
BARD1,-0.1551906265126004,0.18051755503347977,1.0
DICER1-AS1,0.22512062889139406,0.18221969050830888,1.0
SEC24C,0.11356507831444951,0.1804918126397923,1.0
LTBP3,-0.2882572997240769,0.18037843825464983,1.0
CCDC25,-0.1074110861275146,0.18033261376165616,1.0
TRIAP1,-0.20164129551211352,0.18006365134052066,1.0
GTF2IRD2,0.12773576210588145,0.1797114378995659,1.0
BCAS4,-0.20022764654559966,0.17949185560991338,1.0
TOMM22,-0.10970292699915452,0.17946827389821152,1.0
XPC,-0.11187446562847048,0.18044948225647586,1.0
SEMA4C,0.1387309828531058,0.18230170374462396,1.0
CBX2,-0.24700623562274382,0.18255196211178554,1.0
FARSA,0.14619047611360791,0.1827576852275099,1.0
HLA-B,0.14670442699636954,0.18576539242732615,1.0
ZMYM5,0.10639562470623365,0.18530177769546263,1.0
PHF13,0.23038193676606378,0.18524848185793297,1.0
COMMD1,-0.18592070218307444,0.18524534936314854,1.0
MARCH8,0.2493139975274552,0.18491800689569393,1.0
RELL2,0.23777080806274808,0.18491639530702164,1.0
NDUFB8,-0.10610870006594231,0.18491211490870224,1.0
SLC35F5,-0.20549765787011554,0.18432511577901872,1.0
AVL9,0.24715129276003478,0.18431393648476124,1.0
CDK1,-0.14902490565504967,0.18415607029750575,1.0
TMEM120B,0.27857453386247144,0.1841101741067368,1.0
AC139887.2,0.15668811047101983,0.1840870052984429,1.0
OTUD3,0.13521221770941727,0.18406589729261036,1.0
MARF1,0.16085252095864888,0.1835698741322922,1.0
SAMD12,0.32654401749212614,0.1829618719521784,1.0
TRAFD1,0.13644357589486522,0.17945335659615003,1.0
SGPL1,-0.3710613422714948,0.17903289437135342,1.0
UBN1,0.10998098747635143,0.17896063145454755,1.0
MTMR1,0.18977490015404364,0.1783906545480336,1.0
ALDH18A1,-0.18987545571266207,0.17472688770392766,1.0
FEZF1-AS1,-0.45883038674579524,0.17468233926968152,1.0
NUPL2,-0.2431860751286501,0.17465987802527602,1.0
ARRDC4,0.1506918251239715,0.17461202566813583,1.0
RNF168,-0.12447925654405068,0.17430413342354126,1.0
GZF1,0.26375591943964105,0.17421528167032263,1.0
CBX8,0.22047640197135232,0.17412852405004076,1.0
GNPDA1,-0.18108685508253108,0.17380962370918274,1.0
PYGO2,0.22648694378827594,0.1737199598475101,1.0
CPSF6,-0.14582935976341596,0.17362726935585598,1.0
ZNF544,0.1342578352977215,0.17286673322989676,1.0
SLC29A4,0.20754844101509207,0.17265268803303013,1.0
PSMG1,-0.2996169805707478,0.17220248268919316,1.0
PHC3,0.2057662786237766,0.17214757693165073,1.0
GIGYF1,0.22885469270071956,0.1720902742262398,1.0
HAUS1,-0.11586246240588272,0.17489911661434326,1.0
TCTN3,-0.2411759593622138,0.17194653449764372,1.0
ZDHHC20,0.19324390990507556,0.17492739748464858,1.0
MIB2,0.1250644337966953,0.17509460261765342,1.0
SLC25A16,0.13860341977569002,0.17830941335974515,1.0
ARID3A,0.20196013354196252,0.1781572265926996,1.0
SIN3A,0.19436532022960473,0.1774757560070468,1.0
FBXO17,-0.21828035157678372,0.17728064531230747,1.0
NARFL,0.156102759485647,0.1767031332875506,1.0
DDX19A,0.10680716413484515,0.17659124069458132,1.0
WSB1,-0.19205678016905603,0.17642604440144782,1.0
EFNB3,0.10386350809424338,0.17627665629761724,1.0
ITFG2,-0.37973451950985515,0.17596719781320147,1.0
UBE4B,0.1729963716726024,0.17571718187508445,1.0
DTX4,-0.2236599958287,0.17569229633434277,1.0
COG2,-0.18001106219640617,0.1755758953168403,1.0
CREB1,0.11395730279791644,0.17544553405126573,1.0
TUBA1C,-0.4952730496411073,0.17534837702019,1.0
RFFL,0.1041813760285395,0.17519335575732486,1.0
IGF1R,0.1408617224478509,0.17500846846534346,1.0
TUBGCP3,0.14383031225164378,0.11551281789239809,1.0
MYO1B,0.15151179848831875,0.08114846721428215,1.0
CCDC51,-0.27467702264026705,0.1148926514511541,1.0
PDZD4,0.15076081121741525,0.072677367754167,1.0
ARL6IP6,-0.2591092946511413,0.07256151777915344,1.0
SPRYD3,0.32561829010233057,0.07243648835811523,1.0
KCNC1,0.12614599948631722,0.07226971628298773,1.0
SLAIN1,0.1627340853999495,0.07226363142094905,1.0
SMYD3,0.15178499990668914,0.07217421717649719,1.0
GTF2B,0.132146597836453,0.07276701751785608,1.0
ATP1B2,0.1779685864203855,0.07189645950995471,1.0
SLMAP,0.1471890025129472,0.07161854182158933,1.0
THOP1,-0.2834082220543812,0.0713678608201265,1.0
NINL,0.27628511108781373,0.07133711235337326,1.0
BCLAF3,0.16333700850406596,0.07131993514324009,1.0
COG6,0.25356644507780834,0.07107898143271729,1.0
LACTB,0.24923726825588188,0.07078008391035429,1.0
CHD7,-0.22631641020489446,0.0716737211385121,1.0
INSM1,-0.43739076332557736,0.07288933599754545,1.0
RPS6KA3,0.1761674305786607,0.07295225737826927,1.0
EFNA5,0.39328575080994677,0.07309125397274396,1.0
GLRX5,-0.14785784291351897,0.07451335533366249,1.0
CYFIP1,-0.23842994503306914,0.074474156665914,1.0
PPIL2,0.17130984741515554,0.07445157800111346,1.0
WASF2,-0.17645834285660067,0.07441840376389058,1.0
PRCC,0.17637706567353273,0.07423040123391056,1.0
NDUFAF3,-0.14967169055553275,0.07408045859331423,1.0
VASH1,0.2275796758333848,0.07375282890615997,1.0
AC005261.1,0.16527996149584467,0.07371423175018044,1.0
LMNB1,-0.23880133386345803,0.07364490206820966,1.0
PSMC5,-0.13310511348761794,0.07350415046960161,1.0
CNBD2,0.1959693606656545,0.07338592815069633,1.0
COMMD10,-0.3780389325771787,0.07336454951964094,1.0
TMEM187,0.17675874466373465,0.07331303034152126,1.0
PLPP5,-0.24241540682179208,0.0731302445348387,1.0
SGSM2,0.13963249847332593,0.07312982844355953,1.0
FAM216A,0.20135810599460324,0.07075641031517854,1.0
MCFD2,0.14949311139151356,0.07458648556176528,1.0
ZFYVE27,0.2136783947714842,0.07075125395072557,1.0
SNX3,-0.10548538060690171,0.07036406923724807,1.0
SPG7,0.15023971873337294,0.06871657711997292,1.0
EIF3J-DT,0.1137046809883433,0.06865419890479263,1.0
SNHG15,-0.3101646849900008,0.06845905321856592,1.0
BRD2,0.1004068767937693,0.0683496400808219,1.0
RPAIN,0.10582526985736163,0.06834745512950247,1.0
CNOT4,0.11715353395740026,0.06831532645308269,1.0
ERGIC2,0.12010398804854877,0.06871809860068301,1.0
NASP,-0.2246305453162767,0.06811667960503992,1.0
MEX3D,0.15604631444212314,0.06800730485167383,1.0
RP2,-0.36689084797294,0.06791728266368333,1.0
MARK3,0.10685893695952964,0.06788665040475506,1.0
MAPRE1,-0.1334822463179253,0.0677324935751594,1.0
PKP4,0.14812204205746937,0.06765681100660714,1.0
TPMT,-0.40537510499575413,0.06757975152064094,1.0
TMEM191B,0.2634393641916426,0.06807796075877648,1.0
UBE2O,0.2108016439819016,0.06882727980219472,1.0
CSNK1D,-0.15554409454500517,0.06886655297891464,1.0
TMEM230,-0.22116066591478833,0.06887807028431264,1.0
MSH6,-0.13310741567620296,0.07033967308515368,1.0
LMBRD2,0.34047543028390415,0.07008686229523509,1.0
MSRA,-0.2376841210149485,0.06993372180284911,1.0
ANXA6,-0.3929881382659519,0.06992481826373774,1.0
CCDC112,0.10831065158507297,0.06982996386699591,1.0
ARHGEF11,0.32160167202839407,0.06977075550807066,1.0
SMS,-0.10486964579044655,0.06963366600858772,1.0
CEP135,0.3610098777408335,0.06937855510248858,1.0
RNF19B,0.269106231447072,0.06932611911536912,1.0
PCDHB10,0.2229968407744658,0.06923819483818083,1.0
MTUS1,0.15627959292203597,0.06921085072841193,1.0
JAG1,-0.35915245183168887,0.06919008193915444,1.0
OPA1,0.15844095715829876,0.06894165203007341,1.0
NRARP,-0.3513954405847284,0.06892307659470753,1.0
MIR762HG,0.22047541834407225,0.06889019003366825,1.0
SERTAD2,0.20611981330411866,0.07047305497672518,1.0
DIAPH1,-0.173487840509706,0.07459313475810349,1.0
LRCH2,0.1558291189481133,0.07465943910029993,1.0
WDHD1,-0.2919650002738443,0.07471310407060587,1.0
SMARCB1,-0.11971637560408108,0.07993081486682259,1.0
TMEM161A,-0.22628591266907527,0.07989357271300487,1.0
PRKCA,0.1302808413472769,0.0797847332999213,1.0
ZNF771,0.26151465649328953,0.07974471885048073,1.0
TAF5,0.25302883511583074,0.07972591777783222,1.0
KPNA6,0.15121718213225244,0.07965381506599267,1.0
SOD2,0.14367017702790164,0.07994702662822029,1.0
FMR1,0.13061288023198503,0.07964705692181107,1.0
ZNF184,0.2583929234423952,0.07940054284695108,1.0
AC073111.5,0.2032562907111859,0.07938101861587543,1.0
LPIN2,0.16204222348341546,0.07928608556359351,1.0
FBXO33,0.2474775685888364,0.07925005997026191,1.0
PDCD2,-0.21960061741882664,0.0792310222659631,1.0
ALDH6A1,0.2551612742235174,0.07919953403528579,1.0
PPP2R2D,0.13477420460538436,0.07961098980248527,1.0
EPHB6,0.18829926551744158,0.07999095714753257,1.0
LPCAT4,0.20438099013576183,0.08014649112760042,1.0
TMEM223,-0.31412901521830383,0.08015914742516683,1.0
TTLL7,0.24577197850837373,0.08124437584089028,1.0
FBXO42,0.2051186140248562,0.08122930522760141,1.0
SHISAL1,0.1404969396895237,0.2175053207458557,1.0
FBXL4,0.2719775742414918,0.08111557159886429,1.0
MKRN2,-0.20632610409913577,0.08108201337003064,1.0
METTL6,0.18575567105932667,0.0810450338800861,1.0
H2AFV,-0.14194079044383617,0.08101107660962786,1.0
GUCY1A2,0.2303389774443052,0.08096801482227445,1.0
CAP2,-0.3118162046217927,0.08082295217587247,1.0
CANX,-0.11604665146955084,0.0806677537235322,1.0
GPATCH11,-0.2216674329444891,0.08064923133109038,1.0
CASD1,0.22655283910844104,0.0805423536037182,1.0
TECPR2,0.13875249715908744,0.08048787105117738,1.0
URGCP,0.19176666892910843,0.08046830951225648,1.0
HTATSF1,0.10061589722890396,0.08021413445877745,1.0
TMEM250,0.28011683355573425,0.07886437609106056,1.0
SLU7,0.12785478774379133,0.07885620586632047,1.0
TST,-0.4326569725033127,0.07882702598163661,1.0
FAM215B,0.23440155197469426,0.07847091358187552,1.0
LMAN1,0.198969866263854,0.07671439313832007,1.0
SMIM13,0.13483139413079837,0.07658394435659233,1.0
FOS,-0.3857943626456678,0.07657308468632375,1.0
TTC14,0.15503411308589654,0.07644199791297113,1.0
MRPS12,-0.2857291444440335,0.07625368810231944,1.0
UHMK1,0.22917964177576944,0.07620339484725958,1.0
UBXN2B,0.10608702409034088,0.07602982032758643,1.0
HTT,0.16806633594545262,0.07587809237231102,1.0
FLCN,0.11372081883926777,0.07575511233308196,1.0
RFC5,-0.22243620115621088,0.07556248479218483,1.0
CDK19,0.22467947223896734,0.07534634549674224,1.0
STX12,0.10205706078943985,0.07528878546736428,1.0
FSTL1,-0.24692548104910506,0.07508809238468904,1.0
METTL17,0.19190859302320118,0.0747800378003789,1.0
ZNF334,0.1386099011405375,0.07473646818381896,1.0
NIP7,-0.44118741554881047,0.07676317784474768,1.0
CATSPER2,0.24193910459963064,0.06745289412061029,1.0
NABP2,-0.12843189733908855,0.07682627553751539,1.0
SDF2,0.10435295492573604,0.07694373259318477,1.0
ADO,0.15864945322602786,0.07837788730472162,1.0
GNL3L,-0.3121772354135919,0.07813216172310901,1.0
PTCD3,-0.21490852901542012,0.07812542309155862,1.0
MRPL35,-0.22189912536580358,0.07804268041577776,1.0
LYPLAL1,0.13575437501189924,0.07791351411561487,1.0
ZCCHC2,0.23883370636410772,0.07788504920377282,1.0
ZFAS1,-0.11747442429172583,0.07782353708056917,1.0
FAM118B,-0.34837931761121643,0.0776291168039779,1.0
NME3,-0.20210192821394335,0.07748017926746448,1.0
POLR3K,-0.2293275096732703,0.0774556365392652,1.0
VEGFA,0.2617583727920282,0.07744832118516709,1.0
MED12,-0.2773267601154834,0.07734058981790931,1.0
CHCHD3,-0.1925233484103016,0.07711090639611985,1.0
TFDP1,0.23415714864776982,0.0769911161501351,1.0
ZNF785,0.1392963237329079,0.07696063385305951,1.0
LMBRD1,0.11690491898263877,0.07683230508617145,1.0
CCNJ,-0.3392193242338166,0.08134162690665556,1.0
MT3,0.45608742773792676,0.0673966039149323,1.0
RBSN,0.10260628730989452,0.0673365606885743,1.0
F2R,-0.21785578042900267,0.06107120138634044,1.0
ZNF730,0.20346503602675936,0.06097520929822342,1.0
ATL1,0.12443518634186096,0.060956848395512075,1.0
SLC25A23,0.10430232813116436,0.06095260400721658,1.0
EXOG,-0.23659104326565328,0.060927177300857255,1.0
LIPG,-0.5856443140122449,0.06091099021624182,1.0
BTG2,-0.19789234341127515,0.06108568763396314,1.0
TENT4B,0.11984227919854473,0.06069106518489287,1.0
DUSP26,0.3550925461851411,0.06016867615525734,1.0
KBTBD11,0.2651282075011303,0.05993624120245333,1.0
ARMH4,0.12332902222517084,0.059916692794915294,1.0
PRDM4,0.3767473800018242,0.059745349199137765,1.0
BRF1,0.24272041266229216,0.05972691855784085,1.0
CHERP,0.10153767470805874,0.05963199626399662,1.0
MTHFR,0.15355885681826198,0.06043507260883296,1.0
ZDHHC9,0.178102966954097,0.06111541498290096,1.0
AAGAB,0.160604282357947,0.061176967183826925,1.0
DECR1,-0.19846477005975016,0.061295851799331155,1.0
RGS3,-0.3433504453316869,0.062300305467572474,1.0
GTPBP6,-0.20176701560232235,0.0621619427670406,1.0
ZCCHC14,0.2083115099866093,0.06210841899193342,1.0
COL6A2,-0.43929060243470097,0.062035803056007664,1.0
TERF1,0.11140587669794012,0.06202776268226051,1.0
ARPC5L,-0.20213874679131472,0.061870341122940015,1.0
ZNF451,0.1100567942446064,0.0618250618813212,1.0
ASTN1,0.1929078734526941,0.06180428742906918,1.0
ZBED5,0.10242632213085567,0.06178907492377772,1.0
ZNF714,0.1799697254116457,0.06166092144199009,1.0
YY1AP1,0.18999644612806854,0.06157491508585977,1.0
NUDCD1,0.24266087532667502,0.061371867464094176,1.0
SDCBP,-0.19969176117619647,0.061353085717336206,1.0
GALNT7,-0.31623505149827125,0.06134050079612996,1.0
DZANK1,0.2061559602350318,0.06132578813070677,1.0
EMC6,-0.15866130817647192,0.05932068089458536,1.0
XRN1,0.10084198406666223,0.06237797637199294,1.0
APRT,-0.17985022619969238,0.05926534115450756,1.0
FKBP3,-0.12783005246010015,0.05917450211017595,1.0
FAN1,0.14153314602909828,0.05741589692504734,1.0
TFDP2,-0.19717220801983998,0.057384784642346476,1.0
RTL6,0.28181144443791073,0.05733376085512343,1.0
APPL1,0.1176630973138627,0.05731878709356297,1.0
RNF150,0.215277366492594,0.05731240476711208,1.0
SPATA7,-0.29376145878312143,0.05726158970548502,1.0
TADA1,0.15378435092403375,0.05746510421058648,1.0
CIAPIN1,-0.2665745600423812,0.05723614017768368,1.0
MLH1,-0.3531905542096938,0.05714007518853035,1.0
SRA1,-0.2629883872791119,0.057132041370883624,1.0
MAP1S,0.24408216655436799,0.0570846601419539,1.0
ANO10,0.2698470181331465,0.056916971348783374,1.0
LUC7L,0.16461695886892078,0.05688375972913584,1.0
CALCOCO1,0.16538147713771734,0.05675710917489862,1.0
DTD1,-0.1133235500743674,0.05716674126782713,1.0
DCTPP1,-0.21010401995700867,0.057515506044510604,1.0
MIR181A1HG,-0.21354616942738858,0.05752334905275644,1.0
ELP6,0.1476459351812811,0.05814511508044018,1.0
RHBDD2,0.13464826357726412,0.05910614252280011,1.0
ZNF555,0.1549248527448781,0.05908434860580547,1.0
EXOC8,0.17056255341989646,0.059075056120323266,1.0
FGFR1OP,0.2895875024485304,0.05879744757456318,1.0
NUBP2,-0.16760577987700698,0.058776813933956125,1.0
SCAF1,0.10906040801020067,0.05865043847846696,1.0
RPN2,-0.12184191633824779,0.058591787463774934,1.0
HECA,0.2598069881548857,0.058572794996774036,1.0
SCYL1,0.1993550345043129,0.05856182585457037,1.0
ZSCAN21,0.15541143068757135,0.05852671219040029,1.0
SPAG7,-0.2008184048363243,0.05841439735345497,1.0
CAMKK2,0.14423546987701785,0.058383410127375246,1.0
ZNF699,0.20150357545666564,0.05826532688765207,1.0
ERCC3,0.3462458905502741,0.05817590370708614,1.0
MED13,0.13877337791145916,0.05817266745761884,1.0
STIM2,0.22976830593237252,0.05919791177668099,1.0
MRPL16,-0.18182489128674661,0.0627657587149037,1.0
ACSF3,0.20883314561448785,0.06283389652730031,1.0
TMEM91,0.23860508934330138,0.06286492916483533,1.0
HIGD2A,-0.18634775898511405,0.06597796729637251,1.0
SLC16A7,0.23620001398495383,0.06594169911603043,1.0
SUPT7L,-0.2674948416400238,0.06592730821499104,1.0
ZNF141,0.21612016017223912,0.06585746407310822,1.0
POP4,0.14713645259471386,0.06584573305644104,1.0
IFI44L,-0.40432930239606646,0.06578433879547889,1.0
VAMP3,-0.4260902419481756,0.06602907740661051,1.0
C15orf40,0.18555471329862105,0.0657802667579821,1.0
PRKAB1,0.16720024047195503,0.06570410207446065,1.0
MRPS31,-0.18306147526716932,0.06566056870212986,1.0
ZNF512,0.21055908620588815,0.06558490248461157,1.0
CBWD1,0.16243916253445256,0.06552490101544883,1.0
TAZ,0.15054147947526975,0.06546069981977976,1.0
ZNF219,-0.33908463607149875,0.06543196664821781,1.0
DARS,-0.1720617402869204,0.06577493649372784,1.0
PARP1,-0.10236337936644757,0.0660419028154491,1.0
SPHK2,0.11242229743793741,0.06616368492815106,1.0
FAM193A,0.1534756674460096,0.06619645217569103,1.0
RAB11FIP4,0.26047013761883653,0.06707000135089047,1.0
PGD,-0.22209120996972653,0.06706324833505214,1.0
MRPL45,-0.2967713346409926,0.06695695166359364,1.0
TMEM120A,-0.30798205295062386,0.06687108006983415,1.0
KAZN,0.1204886793549057,0.06686942251480277,1.0
CLPTM1L,-0.24090777918423334,0.06681274164758734,1.0
DNAH14,-0.5680835494263681,0.06679985271270687,1.0
TMEM246,0.15563180056401027,0.06666337937845834,1.0
WRNIP1,0.265296955099775,0.0665949841070621,1.0
UBAP2,0.12457088745200762,0.06647343254213012,1.0
AUTS2,-0.18277304400607863,0.06646542784189095,1.0
CNTFR,-0.21631630248354827,0.06640324586860687,1.0
ZNF670,0.381946051223069,0.06639206110016871,1.0
PLEKHA1,0.12796487571018533,0.06626427972076443,1.0
WDR82,0.1006549659610054,0.06622696753254775,1.0
ETFA,-0.18733629891074166,0.0653243169570379,1.0
UHRF1BP1,0.19304686591047693,0.06520319125433316,1.0
TPRG1L,0.11117847395646674,0.0649156888629907,1.0
ARPC1A,-0.1361940306246505,0.06466971450383216,1.0
PPP4C,-0.17167490416390652,0.06356138209109641,1.0
PGAM5,0.1131707038132106,0.06346138391844813,1.0
NANS,-0.21320988517037187,0.06343669149121517,1.0
MAP3K10,0.309394895962924,0.06321267650959128,1.0
METTL3,0.23171747825025513,0.06317644739277695,1.0
ATL2,0.176043528316016,0.06313389737707586,1.0
LCOR,0.12941471531506438,0.06310144671675033,1.0
SLC22A23,0.2996134869249645,0.06309694417916711,1.0
HEMK1,0.27727326002376484,0.06309323351053164,1.0
MRPL54,-0.21752442122692578,0.0630927155824548,1.0
RALY,-0.15092928645712098,0.06303717901000767,1.0
UBIAD1,0.19715341483338822,0.06301743483428046,1.0
TMEM164,0.32964529996689107,0.06301207127221975,1.0
INSIG2,0.11677371988738439,0.06294146677370427,1.0
CTSD,-0.2786020515790544,0.06292739330891055,1.0
SMIM37,0.11900803530306758,0.06358414429055093,1.0
MYO6,-0.1997561855155618,0.06736529349002215,1.0
PRKRA,0.13415787264495893,0.06360836197118203,1.0
CHAF1A,-0.23755520817601372,0.06371939852603309,1.0
TMEM181,0.17225590463420892,0.0645745243241207,1.0
ANKRD13D,0.26490688961289544,0.06452724567347001,1.0
CDC40,0.10250356945257899,0.06452038986773845,1.0
RNF20,0.14753011726508902,0.06450227119772745,1.0
AC005332.5,0.22775476067160838,0.06444533073092762,1.0
RSRC1,0.14620694624031416,0.06437405929779727,1.0
CHKA,-0.2793858208675988,0.06432666635683928,1.0
SCN8A,0.18754438914380556,0.06431299624035347,1.0
DHRS4-AS1,0.18287586958386104,0.06428953206635768,1.0
ZKSCAN8,0.14437939074402228,0.06428198459220069,1.0
ZDHHC17,0.12417639788344037,0.06421215294262073,1.0
WDR73,0.21141319418743565,0.06408888574567007,1.0
CDC42EP4,-0.20445893449377017,0.06396617193102322,1.0
IPO8,-0.4601222224459871,0.0638789302220095,1.0
RCOR3,0.19144216174120043,0.06377337874530964,1.0
ULK2,0.15859297173123532,0.06368444573182508,1.0
DOHH,0.16947111761509914,0.08142988898073722,1.0
VPS13D,0.1277940960329329,0.08146777677726424,1.0
SERTAD1,-0.35713662887756126,0.0815065599727527,1.0
PHF21A,0.15443261148591514,0.10347105802281265,1.0
ITPK1,0.1301070369552786,0.10342054339142703,1.0
PDZRN3,0.1989326319389857,0.10322063363646228,1.0
KAT6B,-0.16749122987559342,0.10314828021986112,1.0
MCM3AP-AS1,0.202995126203652,0.10293365076457417,1.0
AGFG1,0.1312174906670739,0.1026504670760322,1.0
RRN3,0.10684648815298958,0.10358737431766052,1.0
M6PR,-0.1867182036270698,0.10263277507613902,1.0
RMND5B,0.1711792829305594,0.10255274709130124,1.0
WDR45B,-0.18593576555060953,0.10247370748874253,1.0
NDUFV2,-0.10934149952973227,0.10234724816620629,1.0
VTI1A,0.15355002897391357,0.10221294313083185,1.0
ZNFX1,0.19071213096727346,0.10205800194265846,1.0
FAHD1,-0.22194804483497022,0.10201218997867817,1.0
SRF,0.18950721389362402,0.10261854903564482,1.0
PSPH,-0.2428454428506992,0.1037330515818923,1.0
MED16,0.13790230529241,0.10393989927081204,1.0
CABIN1,0.1391359514627062,0.10402129292785434,1.0
AMMECR1,0.14660892969599137,0.10580551761663282,1.0
BRINP3,0.26796979519882047,0.10580101743063741,1.0
TTF2,-0.3819484515349285,0.10555870888957639,1.0
NUDT10,0.18575314451380165,0.10546250044191763,1.0
MED27,-0.25002368853126433,0.10522838965665803,1.0
RNGTT,0.197894772376215,0.10520835046025567,1.0
RAB8A,-0.193212928187394,0.10513998297780416,1.0
RBM4B,0.12905460670013413,0.10502833749678442,1.0
