gene,log2fc,pval,padj
TULP4,0.10827123412523004,0.0902424930865664,1.0
VPS53,0.1477940271700856,0.0874786764341442,1.0
NNT-AS1,0.18991580762857574,0.08747640274419877,1.0
TSTD2,0.1299770443156052,0.08744891012634559,1.0
MAPK8IP2,0.23617209577149634,0.08742353413123705,1.0
DSTYK,0.12999144944346308,0.08456003221365749,1.0
MRPS14,-0.20183228963898303,0.08461088962728731,1.0
ABRAXAS2,-0.20170277295810157,0.08468139285312672,1.0
LONP1,0.20970886429807023,0.08473731855047228,1.0
AC025164.1,0.2694149010118472,0.08523067171395682,1.0
ZCCHC18,0.26020530934770036,0.08549114843017103,1.0
VTI1A,0.25464721362280107,0.0855049824281886,1.0
E4F1,-0.2940032025985735,0.08558562592145487,1.0
MTMR14,-0.24060582754116355,0.0856205988085021,1.0
AHDC1,-0.19955854497375625,0.08562423382994089,1.0
GPS2,0.2359442264878826,0.08570111070822994,1.0
CDC34,-0.11513923908851731,0.08571724520255976,1.0
CEP192,-0.18170211056539598,0.08584755292506566,1.0
CD151,-0.12334319925079429,0.08441765500427434,1.0
KRIT1,0.13656504298829253,0.08600746223402433,1.0
REXO1,0.1883767563095986,0.08634116483950893,1.0
PIM1,0.26944094709587363,0.0863572386429019,1.0
YTHDF1,-0.15825456105140878,0.08636549269183498,1.0
RIC8A,0.15172907191768936,0.08655055789661636,1.0
LRRC47,0.1477933089241421,0.08656092124744896,1.0
VPS25,-0.12911659020539767,0.08657025966885291,1.0
UGDH,-0.2676337023566244,0.08663742085717324,1.0
ACTR3B,0.1255042620418192,0.08678067586800298,1.0
TGFBRAP1,0.25004108781385437,0.08679174722532923,1.0
NCK2,0.14295890394224675,0.0868198150704107,1.0
CSKMT,0.13960550132624716,0.08693962952194512,1.0
RPRD1A,0.12589904302297494,0.08710920335470584,1.0
ADAM23,0.22807683663932132,0.08738574610472316,1.0
HDX,0.16759563079893036,0.08622850199088372,1.0
ZNF107,0.18672608046789518,0.0902491207335614,1.0
CEP89,0.15553162315426206,0.07749805865198112,1.0
PMEPA1,0.12722414493421041,0.07743597605488839,1.0
IFNGR2,0.21475169899821123,0.06995166579250278,1.0
MBOAT2,0.16996286141038397,0.07002978338994792,1.0
MARK2,0.19174364406040434,0.07004235542190429,1.0
AGGF1,0.3085124555655665,0.0701619496855721,1.0
LIG3,0.19837237937337338,0.07037390192701842,1.0
PFKM,0.10239094395192361,0.07041599510719387,1.0
NEK4,0.20721467014817785,0.07050080336860409,1.0
GATAD1,-0.10402615532741849,0.07052441828608709,1.0
CAST,-0.1426181085532794,0.07066103846578346,1.0
RAP1GDS1,0.12450196253616785,0.07074438331113386,1.0
NYAP2,0.24605887252236647,0.07081578985920611,1.0
DEAF1,0.13433662154245152,0.07083191098437647,1.0
CITED1,0.11935136844315952,0.07083454351866414,1.0
JKAMP,-0.1142334670880305,0.0709082149764784,1.0
ABI1,0.23968535226917487,0.07097551543691272,1.0
MCRIP2,-0.21443408470675118,0.07102555207575717,1.0
MIOS,-0.2577852342195843,0.07106347243211993,1.0
NLN,0.22817037074393487,0.07107356470187542,1.0
LRIF1,0.11978647072793458,0.07107824919822936,1.0
CFAP97,0.10298649231692772,0.07112661456086289,1.0
TOX2,-0.13549933234017653,0.07118454396034109,1.0
AIP,0.12949127269601474,0.07149490820040394,1.0
MLH3,-0.2541927135141271,0.0715858342058488,1.0
CAPRIN2,0.2065162693313547,0.07162011275087243,1.0
PIAS1,0.12845010582768895,0.07166360982220588,1.0
IGSF10,0.2534551150522506,0.07185652110489849,1.0
ZNF507,-0.21315840637043992,0.07189987603736005,1.0
MIGA1,0.17607153287913135,0.0699376495909152,1.0
KCTD10,0.2341086169367692,0.06959985050023176,1.0
INAFM1,0.1449135798124085,0.06910532358961241,1.0
DPH7,0.13616416091377292,0.06909167029873409,1.0
PPP4R1,0.17326147417755777,0.0663634623899012,1.0
TXNL4A,-0.10464586266776732,0.06645557527713934,1.0
EMC9,-0.26902647111534406,0.06646770186536606,1.0
RCN1,-0.15479385174234264,0.06659048149956655,1.0
TACC1,0.18473637048915514,0.06661872110020384,1.0
SRSF2,-0.12053745544423045,0.06667711683894874,1.0
SFXN5,-0.25580309853245087,0.06672074143315275,1.0
NEDD1,-0.23534376199083207,0.06690448904797175,1.0
RALGAPA1,0.12851224870434125,0.06703249149637935,1.0
KRCC1,-0.1543850580623234,0.06711502698439714,1.0
GRID2,0.15348911931289932,0.06713424736728335,1.0
TPM3,-0.11407285046503257,0.06733468453578087,1.0
SH2D3C,0.2507221365218477,0.0674180072535433,1.0
ANKRD10,0.14338866155687513,0.07191322813150802,1.0
PSMA1,-0.12125712329659288,0.06743634663693084,1.0
TMEM191B,0.2510564786768912,0.06754729353967925,1.0
HSPA12A,0.2353782245934446,0.0676659322762776,1.0
KCTD5,-0.24734627731892767,0.0678238399328123,1.0
NUP37,-0.2837789187138253,0.06790774909801015,1.0
NADK2,0.2311831197474492,0.06806009505441613,1.0
HOOK2,0.15732390261477702,0.06807132368814317,1.0
MFSD11,0.31140065215977053,0.06808611187234614,1.0
MED15,0.27874235142687676,0.06817302660311864,1.0
RGS12,0.10015991804214641,0.06840253003183983,1.0
RPP14,0.14761731329116667,0.06856673646631628,1.0
AC012360.3,0.16674664794284366,0.06887197223379427,1.0
SLC43A2,0.3277546695420033,0.06892964413520764,1.0
SLC16A7,0.2805868770406934,0.06899092032707044,1.0
CPLX1,0.23503576721273722,0.06744493789541939,1.0
TMED1,-0.10194454691790877,0.07748230291542745,1.0
CCDC90B,0.10793759685717505,0.07196788091207695,1.0
ZER1,0.35792719093584013,0.07220389957200912,1.0
PLXNA1,-0.17080460957708143,0.07529853743077555,1.0
AC013394.1,0.17580956975839657,0.07536002683108545,1.0
TUBB4B,-0.15794767349126637,0.07536779664256417,1.0
ZNF345,0.24986497593857493,0.07548182523446556,1.0
SPHK2,0.12643767873568112,0.07548871343233543,1.0
KAT8,0.1462466180303924,0.07556759876996044,1.0
BRD8,0.15192085196705463,0.07584807909240232,1.0
ZNF670,-0.166797335052276,0.07587651648315052,1.0
STAT5B,0.1849263413554496,0.07598091764320869,1.0
CERK,-0.12668824765918485,0.07600905186858219,1.0
DCAF5,0.18986252158097738,0.07610736622467673,1.0
BCKDK,0.2509299135733989,0.0761942676929881,1.0
AC016065.1,0.28728357635765134,0.076233208471292,1.0
LPCAT4,0.17407645235436542,0.07630896314089974,1.0
HAT1,0.19403456096844596,0.07633925520858198,1.0
AC004951.1,0.1885283907816393,0.07635308699390464,1.0
IFT52,0.14363262872651905,0.07639486410322105,1.0
CINP,-0.13332215812710047,0.07647968677703086,1.0
POMGNT2,0.2857696865952981,0.07648863376159398,1.0
USP47,0.11559349398591814,0.07660512726182134,1.0
TK2,-0.24923736690237597,0.0768714807539102,1.0
CALCOCO1,0.18016643030957158,0.07690987246509695,1.0
TCEAL1,0.1455905597524011,0.07697441035118735,1.0
ZNF519,0.1651847937948001,0.07706705727818641,1.0
LIX1L,-0.2181625732980299,0.07713545533913713,1.0
NSMCE1,-0.14284311791111381,0.07719600910269903,1.0
CASD1,0.14467690714119885,0.07736747102871533,1.0
IP6K1,0.1584806674535153,0.07523235409207807,1.0
SLC25A12,0.1685176638968584,0.07500425794903998,1.0
NAPB,0.10363969068771284,0.07494355239102113,1.0
ANKRD49,-0.1538562809758972,0.07491866617622189,1.0
PCNT,-0.2261943162340434,0.07229062209635231,1.0
C11orf24,0.1457398263968086,0.07236023778622602,1.0
FAM155A,0.15005280735733662,0.07250954717014269,1.0
TOB2,-0.11611214751441779,0.07256549182556324,1.0
ACTN4,-0.11679685185150768,0.07268822999692216,1.0
NAT8L,0.2664284840126392,0.07291677079587688,1.0
TMEM218,-0.2924737385415508,0.07295140189401061,1.0
RSRP1,0.12399696638075619,0.0729520162515902,1.0
WDR25,0.25863791930711644,0.07299817566107802,1.0
RBBP5,-0.15396765328780115,0.0730008623582153,1.0
PHF12,0.18879973307872588,0.07308333435058234,1.0
ZDHHC24,0.2123698645500478,0.07309630521117527,1.0
SEC24A,0.2701108951376563,0.07328035261824817,1.0
HIPK3,0.22438313482175953,0.07207643758191562,1.0
SPTLC1,-0.14912597099682134,0.07370152071090484,1.0
RNF152,0.38273000118028566,0.07385129586702743,1.0
DYRK3,-0.25559163055582435,0.07390800545855875,1.0
TRIO,0.17165964307585257,0.07406266392470329,1.0
MTAP,-0.2830697668783073,0.07409891752076528,1.0
DHCR24,-0.15030661644965804,0.07433373167129842,1.0
HSDL1,0.10238164997434929,0.07437557314978482,1.0
CDR2,0.3702376615985834,0.07444928364256942,1.0
JMJD8,-0.11865860291973362,0.07455647436747008,1.0
EPHB2,0.20596385127989547,0.07469113967288377,1.0
PCMTD2,0.18760313391801864,0.0748261073864922,1.0
SORBS1,0.2576594139076649,0.074829194413089,1.0
RAB30,0.17356446907138423,0.07485962689352577,1.0
AC100810.1,-0.3187371859811119,0.07486251163149064,1.0
ATF2,0.18419458392310484,0.07384695883252479,1.0
PLCB1,-0.10351580352375878,0.11995086876314079,1.0
NANS,-0.10946077057535741,0.09033897336235035,1.0
ZNF382,0.18827551067462966,0.0905555658285444,1.0
MRAS,0.24167291719393447,0.10782659262291183,1.0
TMEM115,-0.18599189064399724,0.10806374534229718,1.0
PCLAF,-0.2314093721187236,0.10827613379309126,1.0
CCDC30,0.2159110422130257,0.1086174670064648,1.0
MOB1B,0.10620159852030331,0.10863463691040609,1.0
SQLE,-0.12786531624397668,0.10864969328805699,1.0
FLAD1,-0.13546698786306366,0.10872557600860291,1.0
TRIM11,-0.12205160755680478,0.10874122485443406,1.0
BAALC,-0.24215936779111402,0.10884140699376532,1.0
NRSN2,0.10514185454103053,0.10885612720506077,1.0
RXYLT1,-0.15583960558758658,0.10902736118020308,1.0
ARHGEF9,-0.16294203861951995,0.10905376460093054,1.0
KLHL2,0.21678336614475135,0.10912358552943724,1.0
CCDC130,0.14127781934072425,0.10922969954035766,1.0
MIEF2,0.177909745329762,0.10927092118902659,1.0
TFIP11,-0.3477012530294439,0.10957582430995626,1.0
YPEL2,0.2761328958817777,0.1096798751899215,1.0
ZNF675,0.17770277489516895,0.10982536681636734,1.0
YAE1D1,-0.10228920098900263,0.10988128862671541,1.0
SLK,-0.1577831469433767,0.11001800869873198,1.0
CENPB,0.2887011103461148,0.11009879545006762,1.0
CARD19,-0.19042335248785514,0.1101742003651027,1.0
GNPDA2,0.11944196075090274,0.11038013391023727,1.0
SSSCA1,0.1138690204725965,0.11049349827670873,1.0
MEPCE,-0.23114950396794098,0.1106926665200679,1.0
GPN3,-0.16206042127948717,0.11071607716775317,1.0
CDK5,0.10888353117462102,0.11077916090860507,1.0
METTL6,0.2156536123891173,0.10778654964153866,1.0
PPP1R35,-0.16928251066113642,0.10769440843628869,1.0
BUD13,0.2442722415524714,0.10768487492367296,1.0
FUZ,0.1865100884519877,0.1076682117727108,1.0
HEMK1,0.3118967603534295,0.10457241703889752,1.0
ZNF136,0.16739151236888627,0.10457615156007871,1.0
RBM15B,0.10246391563705681,0.1048203842104114,1.0
AP4M1,0.15847339776631308,0.10498252826278454,1.0
PAN3,0.20816531883314093,0.10498776336346749,1.0
COIL,0.14846858792726042,0.10505947225398327,1.0
GNA13,-0.11815654440223655,0.10513158099823182,1.0
CEP164,0.1907324035298097,0.10519781193647759,1.0
LRRC49,0.25486822699533684,0.1052170777670709,1.0
C10orf88,0.27684517470075054,0.10523608356903713,1.0
OTX1,-0.22251502437983195,0.10528575040360057,1.0
SPNS1,0.21024749944064047,0.10546187336423385,1.0
CCDC174,-0.11178679079344134,0.10552228191403737,1.0
CRTC1,0.1872478144392482,0.11099847659992457,1.0
DCAF17,0.13898534299863208,0.10569483695963422,1.0
CUL5,0.10370485935781087,0.10601391562285611,1.0
TTC4,0.24806273966455716,0.10608985313606145,1.0
MRPS35,-0.10768678686956124,0.10650760750805958,1.0
ASPM,-0.36205769290742507,0.1067082934902246,1.0
SEZ6L,0.10466591443455142,0.10679921408589554,1.0
ITPK1,0.20983974989314635,0.10703142706884239,1.0
FAM110A,0.22296083520376087,0.10706537317530196,1.0
FASN,-0.15743673442697187,0.10715734682241808,1.0
DCBLD2,0.1245524114230614,0.10725495824420617,1.0
SLC25A11,0.13650304893227083,0.10733294554780493,1.0
GSTCD,-0.20195840795706,0.10760854760486982,1.0
PLCL2,0.12085234559379199,0.10763303297202786,1.0
ZNF621,-0.19597685986863844,0.1076522887222843,1.0
AL355075.4,0.3772627644433064,0.10578346429427543,1.0
TMTC4,-0.1939037021964829,0.1044103114378641,1.0
AP002884.1,0.18617061280476288,0.11114712213462563,1.0
GAK,0.20678093913263584,0.11126432456780311,1.0
USP37,0.11744521391096807,0.11508844442911248,1.0
PARP6,0.14103250920933275,0.11520225056701316,1.0
ZNF234,0.1659671383857746,0.11536323285768191,1.0
MRPL22,-0.13057368294913285,0.116083310844651,1.0
MFSD12,-0.21542233097326546,0.11620688908169345,1.0
NDP,-0.33073988668003373,0.1162714320941005,1.0
WWP1,-0.13401942485323337,0.11628569432265715,1.0
NRCAM,-0.2633187689537862,0.11633497225556542,1.0
SEC22B,-0.23026509569081588,0.11645997999829502,1.0
ZIC3,-0.223772610214668,0.11658250353602907,1.0
SNAPC1,-0.11705440369745013,0.11665903288214656,1.0
ADD3,-0.14222927736228996,0.11727746309490053,1.0
PAWR,-0.16472299545438718,0.11727929240075416,1.0
BABAM2,-0.25693037656798756,0.11739402199683853,1.0
UBIAD1,0.23620480962823898,0.11743937975396679,1.0
DAP,-0.15671772171398368,0.11761542674663987,1.0
AC005332.5,0.24103080845649272,0.11785518570613807,1.0
LPAR4,-0.32714753534700547,0.11788199610799746,1.0
KSR2,0.16420851897086708,0.11789059279173375,1.0
STOML1,0.10508094938024826,0.11798926726911763,1.0
BMP2K,0.1255621807127718,0.1185150156854351,1.0
PSPH,-0.2116212271891147,0.11862549558986901,1.0
MON1A,0.29073857750877474,0.11871764526156703,1.0
STOML2,-0.11971905994359978,0.11883397299460367,1.0
PCDHB10,0.22526774922044712,0.11889840842044341,1.0
MED21,0.1917877121900864,0.11906480588276724,1.0
NR2E1,0.1545774108436948,0.11909169971146705,1.0
ZNF205,-0.13002044454727013,0.11498001615519272,1.0
RHOBTB2,-0.1941218262562434,0.11489115807092203,1.0
WDR6,-0.13911121805721893,0.11488956979830524,1.0
FAM173B,0.2166497137342449,0.11486629381513991,1.0
NLK,-0.20980169963423956,0.11145219864716542,1.0
NAV2,-0.4244628641283281,0.11147462724714181,1.0
GEMIN6,0.21418560367368045,0.11162471891812831,1.0
NRDC,0.14397616774725353,0.11172477779182355,1.0
BRAT1,-0.19991468260276424,0.11203218982215575,1.0
TTC7B,0.17288772228942273,0.11211376136923423,1.0
HOMER2,-0.20976683424090048,0.11228051380396155,1.0
ING4,0.11650043800497245,0.11229670608113196,1.0
NUTF2,-0.13243640996862133,0.11235010964391316,1.0
SFXN4,-0.19626176211672286,0.11246501552208535,1.0
SACS,0.12916916046159016,0.11250130832641059,1.0
ARAF,-0.29722511213552183,0.11251863962311323,1.0
TIGD1,0.12349620933817462,0.11254043681201331,1.0
MCRS1,-0.17878662772117515,0.11120121854348804,1.0
INO80,-0.2217612491100347,0.11272508426081135,1.0
FRYL,0.12022420633607744,0.11283459115916417,1.0
WDR43,-0.12719629738734772,0.11289726113511374,1.0
CDK5RAP3,-0.13540894774246148,0.11297832234283431,1.0
SIN3B,0.18081902435686015,0.11298289226748226,1.0
KCNMB4,0.20108651862159532,0.11336724164907341,1.0
CARD8,-0.28422794925498795,0.1136185106352094,1.0
C3orf14,-0.17382530165052626,0.11379891073876909,1.0
MRPL12,-0.18249184351504288,0.11382327907787311,1.0
SFPQ,-0.14307351731120987,0.11387848310406627,1.0
FAM126A,-0.19970005148592884,0.11424846605613397,1.0
INTS3,0.2076783382952656,0.11444008742937761,1.0
EPB41L1,0.10878688358121957,0.11472904828570707,1.0
AC021092.1,0.24260697332707348,0.11482679307802157,1.0
ZNF512B,0.11552033137188422,0.11277204417026843,1.0
LINC01351,-0.18858600662670177,0.09042656112416224,1.0
TUBD1,-0.24542066871043522,0.10438961830734401,1.0
FH,-0.1198716054847273,0.10414502457027064,1.0
DDX46,0.10099699281440844,0.09416544027741014,1.0
AGL,0.16855710157880277,0.09416980826297316,1.0
MFN2,0.17388222973904943,0.09420796345242466,1.0
STK26,-0.22232462335513192,0.09441009709896747,1.0
CHCHD1,-0.11761209478949777,0.09442435008422663,1.0
TAOK2,0.21998894766928068,0.09449691733160726,1.0
GGH,-0.14247717103647572,0.09452776145548474,1.0
FAM214B,-0.22973587868463818,0.09486413979653244,1.0
FAM131B,0.3534695567471333,0.09492562564919704,1.0
GTPBP8,0.15284199786772046,0.09493401864418716,1.0
ATPAF2,0.2510483754907402,0.09502988102033405,1.0
CHGA,0.17779613088299895,0.0950751964002492,1.0
POLDIP3,0.1292343119397874,0.09522552337519641,1.0
FBRSL1,-0.13220513163589165,0.09527690836510999,1.0
IWS1,0.11969121334097427,0.09539721678208446,1.0
CLSTN3,0.14065695410192514,0.09546120394296276,1.0
MPHOSPH6,0.12091488154403929,0.09566813162029142,1.0
UBL4A,0.14046690501675463,0.0958769028099713,1.0
DPY19L1,-0.3555493982597415,0.09590856120971777,1.0
RAB9A,-0.17355488724878176,0.0959476539579191,1.0
ANKRD13D,0.16832395857726135,0.09595548647199537,1.0
CADM3,0.10048531797674498,0.09604506921304301,1.0
SGF29,0.32267764698974055,0.09618610384680792,1.0
SCMH1,0.1901897280332001,0.09622327671201658,1.0
KANTR,0.11256344542819896,0.09638724150144928,1.0
C6orf203,0.18137999045146103,0.09654518997240191,1.0
NR3C1,-0.3249822266768585,0.0967855254721068,1.0
RAB9B,0.1687732263018864,0.09406690159351383,1.0
HIF1A,0.12608321405375517,0.09372589539288789,1.0
SAP30,0.12857821336240427,0.0936116288493789,1.0
LY6E,-0.16576165414008637,0.09340429808256007,1.0
RNPEPL1,-0.2637957931200634,0.0906791259214838,1.0
TMEM169,-0.22232935180178526,0.09078082774939447,1.0
ZBTB6,0.15472838035866698,0.09086936694935321,1.0
KATNB1,0.2916108165820037,0.09093361597900929,1.0
TRMU,0.25478456225129253,0.09105709789861427,1.0
INTS14,-0.2620004102198017,0.09111708434612283,1.0
ZNF318,0.17297473852307466,0.09116084432077853,1.0
PARG,-0.14591173956264059,0.09129680140794791,1.0
RBM41,0.13343552539827327,0.09138218408092547,1.0
ZNF606,0.16952623143663326,0.09142488989029829,1.0
TP53RK,-0.19513168180751395,0.09181454808536024,1.0
TIGAR,-0.30566347511718783,0.09185533485531787,1.0
ARID1A,0.11642273834452771,0.09185960604155352,1.0
THADA,-0.305557522741982,0.0967953676723222,1.0
LINC01315,0.2018717924146114,0.09190589125757476,1.0
ALYREF,-0.10079202086193084,0.09209261463810409,1.0
GFOD2,0.10631508781739196,0.09211611168770162,1.0
GSTM3,0.10763364249449733,0.09224089670905422,1.0
EIF3J,-0.13028853825732312,0.09242199671563653,1.0
PIP4K2B,0.18100119771647505,0.09246633358907719,1.0
SUGP2,0.11491182625498197,0.09254727539656527,1.0
PRR14L,0.10183632038891655,0.09283622154975646,1.0
GSKIP,-0.1967240068705356,0.2091952491662373,1.0
CHTF8,-0.22541115872329698,0.093194655203505,1.0
KIAA0586,0.19721323761403808,0.09321636992160975,1.0
AMOTL1,0.17874403258821348,0.09327078997611227,1.0
VPS52,0.21357842408952576,0.09327206488209949,1.0
BUB3,-0.16166065068873525,0.09338091046674443,1.0
BNIP1,-0.23793174565616582,0.09207632898309813,1.0
SMIM18,0.18821901967043075,0.10431660143982735,1.0
SLC25A14,0.1642672078960392,0.09703039166755123,1.0
CD46,-0.11305250101689471,0.0972100907757347,1.0
ATG4A,0.2508977668416885,0.10064059217712495,1.0
ZMAT5,-0.1728090505937281,0.10071012798815396,1.0
CRELD2,-0.17274193393649062,0.1007730290026423,1.0
RRBP1,-0.1391945285628644,0.10082773391932857,1.0
ZNF765,0.2212876963450241,0.10150599818566697,1.0
FAM13C,0.2069057459481618,0.10158078033541851,1.0
SETMAR,0.22044847075666807,0.10165357847012113,1.0
FAM219B,0.19364485803469123,0.10188860168068392,1.0
PLPPR2,0.21890855239256046,0.10196616313297824,1.0
UHRF1BP1L,0.20176544260196616,0.10210095941562991,1.0
CLOCK,0.20542300430779425,0.10229634189491699,1.0
LARP1,-0.10423972863873246,0.10231304059835832,1.0
TXNRD1,-0.1264305254879552,0.10242720256618514,1.0
SLC25A24,-0.16458899755878775,0.10256121420763448,1.0
BMT2,0.22519721755929423,0.102728141375652,1.0
PIGF,-0.12896764024883955,0.10283964984738263,1.0
CRIM1,-0.27453064012210593,0.10286651168481807,1.0
EFNA5,0.14418774207696838,0.10309818257961445,1.0
NUMB,0.1241671637382975,0.1031100858528664,1.0
OTULIN,-0.21282258771859341,0.10324324059820149,1.0
ZNF616,0.21949527254132706,0.10327038852832238,1.0
PDCL3,-0.1671875921709136,0.10337538541846134,1.0
DRG2,-0.20416414821203022,0.1035647840800304,1.0
TYMS,-0.13312041050878742,0.10364695018079415,1.0
TRIM37,0.1403917321789283,0.10366590341868509,1.0
REST,-0.17284424936269482,0.10392785887155735,1.0
WDYHV1,-0.11632145588841225,0.10398197542716277,1.0
GPR137,0.15375921823611494,0.10052931703656531,1.0
UTP25,-0.17146334030656885,0.09989813021502147,1.0
CLSPN,-0.2732663416274872,0.09987773014517976,1.0
TAF3,0.1493688642877602,0.09984337686806555,1.0
TNPO3,0.11653493599617071,0.09724124090700315,1.0
STX1B,0.17661824423423034,0.09741626179656815,1.0
RAC3,-0.1281863899386001,0.09756239260451488,1.0
CACYBP,-0.11787995555044062,0.09760958570606562,1.0
COA6,-0.1313638865266903,0.0977819140713388,1.0
RNF114,-0.14983666273540341,0.09781011436976512,1.0
HYAL2,-0.11738021957234102,0.09784560515630847,1.0
KSR1,0.20650539192726614,0.0979235504208007,1.0
PMS1,0.16215306782111072,0.09795509758272547,1.0
KIF21B,0.12889861474392772,0.09804324591119706,1.0
CEP78,0.17237473412205218,0.09805991456187879,1.0
MRPL16,-0.12594438721824286,0.09816445755717224,1.0
OGDH,0.23845596896422894,0.09822701263225819,1.0
FUCA1,0.21499020283625647,0.0970436213990098,1.0
PLA2G12A,0.20009102437649373,0.09837352173862501,1.0
HCFC2,0.22723766595079953,0.09856476260288449,1.0
SH3PXD2A,0.25070766328832317,0.09857246285816901,1.0
CTSL,-0.20686210668547855,0.09862749718623384,1.0
AP1AR,-0.13340343884760886,0.09878707450559882,1.0
KLHL12,0.22580063101158654,0.09904910865313155,1.0
CDCA4,-0.3193966607243106,0.09912659214760576,1.0
OSBPL11,-0.2231106732205017,0.09916178104284781,1.0
MAP3K2,0.12064415845278842,0.09924832426709718,1.0
ZNF569,0.30720183866855266,0.09925486624890234,1.0
ZNF559,0.1655641001279502,0.09927635023910875,1.0
INO80E,0.16836315727751838,0.09938019195461822,1.0
UBAP2,-0.11394896843864677,0.09944832741379844,1.0
MTMR7,0.18416926323445093,0.09960773924235777,1.0
JAGN1,-0.12012580317686039,0.09843775877225473,1.0
GTF3C3,-0.12833289551211413,0.20925071132228817,1.0
OAT,-0.12729493631164823,0.2687922590208692,1.0
CSTF1,-0.11346136159592746,0.20967249584605507,1.0
METTL18,-0.14114927923913223,0.4561908587987567,1.0
ZNF780B,0.1822265992040526,0.4576575168114263,1.0
ANO5,-0.12617152506103224,0.46018747528728704,1.0
AC023034.1,0.2426952668661655,0.46059199632368597,1.0
YEATS4,0.10258222850066523,0.4611192644021225,1.0
AC233296.1,-0.21048551302067953,0.46167230025126327,1.0
ANKH,-0.17408330228963198,0.4618265510760893,1.0
MOB3B,-0.21057776587650068,0.4625460213267489,1.0
OLMALINC,-0.20246360450055612,0.4634999115559044,1.0
PDK2,-0.14416584008971212,0.4636938963415207,1.0
GOLPH3L,-0.18460339509493062,0.46441078244045647,1.0
RFX1,0.1515888322522434,0.46441616502902905,1.0
ZZEF1,0.10445158988954306,0.4646104194418468,1.0
NUDT2,0.13681546787691556,0.4657798393561854,1.0
DIAPH2,-0.14383748986369094,0.4658431918177785,1.0
KCTD1,0.28346533874711577,0.4659442750402536,1.0
COQ6,-0.15672067388897393,0.46642388264370416,1.0
PATL1,0.10371826043809307,0.4673749256306654,1.0
CRB1,0.10418562742452586,0.47121183803264244,1.0
THAP11,0.12382210497368606,0.4729568675533262,1.0
MRPS11,0.10184203896025246,0.4744855360423612,1.0
EPC2,0.10180405543793714,0.4753631465339281,1.0
NSMCE3,-0.10276681321529868,0.47723575923758216,1.0
PREX1,-0.11488817797046114,0.47778350569573586,1.0
CACNA1E,-0.1179320850857577,0.47813196345545045,1.0
CELSR3,0.11784240628336251,0.4792958655996351,1.0
RAB28,-0.13249152390557928,0.480045504179801,1.0
MINDY3,0.11582278048506556,0.45489198091414607,1.0
FKTN,0.10717756895832853,0.4540968069386526,1.0
N6AMT1,-0.1674745888565088,0.45264458545969466,1.0
ZNF595,0.1515564980478672,0.4520395789848006,1.0
ANKRD39,0.18391253859442247,0.43319575578320846,1.0
ZNF689,-0.14040167331278397,0.43323705367520915,1.0
MZF1,0.21339681442476222,0.4337835367746856,1.0
ISOC2,0.10676909572636917,0.43546862050758195,1.0
CSK,-0.13179765180537117,0.4378818906835843,1.0
SLC26A2,0.16790897047558762,0.4385585403269785,1.0
CBX2,0.14721927566228432,0.4392153113283639,1.0
COX15,0.12952092079971322,0.43934449572201006,1.0
IFT22,0.11458403455003174,0.4394338859795315,1.0
FAM206A,0.10482999520219316,0.4398747172404276,1.0
ADGRL2,-0.11757341492907303,0.4415388058291296,1.0
CARNMT1,-0.1432908736677847,0.44183450404063784,1.0
LRCH3,0.12349464837204671,0.44219810276716176,1.0
ZCCHC9,0.17910743176824728,0.48090993826786654,1.0
LMO7,-0.3310894824282329,0.44268332485221273,1.0
TAF9B,0.20779527908156759,0.4474047004170545,1.0
DNAJC3-DT,0.15516042635028038,0.4478832291295347,1.0
CA12,-0.1319026883957104,0.4484972795985003,1.0
FBXL12,-0.14912242983611268,0.44855546678049135,1.0
TMEM69,-0.15417801270538023,0.44913600285262195,1.0
DENND1B,-0.2473455027909135,0.44930586783112814,1.0
RAB33B,0.12705151787021363,0.45010179554197816,1.0
SEC14L1,0.1302898672670864,0.450204085382488,1.0
BAP1,0.12867052144753144,0.45038747364556975,1.0
CCNB2,-0.33540770225135574,0.4508461726813746,1.0
PLCG2,-0.11220783921623934,0.4508478847410902,1.0
NUP188,0.21210698342637047,0.45096560633689653,1.0
SIPA1L1,0.15084251115014835,0.45183265474939116,1.0
NOL4L,0.1275703064088365,0.4440816580079179,1.0
KIAA1328,0.12242697998389596,0.43292121760853863,1.0
IFT88,0.16405638372552755,0.48091811008718,1.0
USP31,0.1561542850095674,0.4812160390012914,1.0
C1orf61,-0.15512312896098157,0.4990119771295597,1.0
DHTKD1,-0.12485990595832641,0.499415108073783,1.0
LTBP3,-0.18037478881313085,0.5014295525636785,1.0
C8orf76,-0.10238576061463744,0.5038668041125698,1.0
WDR55,0.17056409398454964,0.5042634540059616,1.0
GOT2,-0.10022137238425022,0.5047199882087648,1.0
COG3,-0.10546682934929708,0.5047935602751144,1.0
AC005332.7,-0.21231266431653628,0.5056764107078798,1.0
HMGB2,-0.13612258319724035,0.5057018498599163,1.0
ADARB1,-0.15377054269772428,0.5069162726216064,1.0
VEGFB,-0.1581862551177886,0.5088332293774078,1.0
METTL17,0.13138419442422333,0.5098284033773912,1.0
MON2,-0.14190996719712512,0.5099091342494104,1.0
APPL2,0.11594707842909169,0.5102739342430396,1.0
POU2F2,-0.1033908934960529,0.5108417108859005,1.0
RAD18,-0.15480269181190787,0.5110332474668134,1.0
KCNQ3,-0.1125301331491968,0.5118637226757554,1.0
