gene,log2fc,pval,padj
CNN3,-0.15465454453190308,0.15315776246498283,1.0
STAT2,0.12366054997433196,0.14683033911039156,1.0
AC012360.3,0.1345629799399659,0.14711281678458477,1.0
ZC3H3,0.2484265427241028,0.14728383782778764,1.0
CCDC167,-0.14543878935671478,0.147451483970017,1.0
C1orf131,-0.1831048651541885,0.14819866583606695,1.0
TENT4B,-0.28674481124971085,0.1487847877957763,1.0
SLC35E2B,0.1310854273816573,0.1492593679336447,1.0
SLC44A2,0.11029275888261969,0.14977625742557832,1.0
ATF3,-0.5180179503238032,0.1502423306865967,1.0
ATP2B1,-0.20854346501358356,0.15052420758901572,1.0
SMIM7,-0.17580954152984213,0.15109266909759222,1.0
TMCC1,0.16927555041456888,0.1513605520171113,1.0
RND2,-0.3512962768816337,0.15194344317052225,1.0
MAF,-0.4857115772643281,0.14688558224517737,1.0
ZNF518A,-0.17253680981168962,0.16086447218659303,1.0
LRWD1,0.10368271276405183,0.1612774376999606,1.0
STRADA,0.11532267488408277,0.161792580621678,1.0
VAT1,-0.27178223334791163,0.17385153161100397,1.0
ZCCHC2,0.14766473642100042,0.1738685406791849,1.0
ALG8,0.1065875276560011,0.17520051358436328,1.0
DHRS7B,-0.30737874227546724,0.1752963985044086,1.0
NUP62,0.1045895619219207,0.17534991849059978,1.0
NOVA1,-0.27292527345549267,0.17555174005631005,1.0
VPS53,0.12317876468236633,0.17588857791418588,1.0
ABCF2.1,0.10225354706752476,0.17599282605834654,1.0
CAMSAP2,-0.15175296091670015,0.17602856299778477,1.0
SART1,0.11141615092517476,0.17665346043822483,1.0
RABIF,-0.30041106379047267,0.1767356434621577,1.0
PRR14,0.10278342382435834,0.1770238434244975,1.0
EFCAB14,-0.1753037983225898,0.17380415522352272,1.0
ZKSCAN2,0.15481400015654456,0.17707559542499518,1.0
GIGYF1,0.1438808051646543,0.17801095973042114,1.0
ZNF699,0.10741153979816342,0.1785841600052267,1.0
PACRGL,0.1596124423726537,0.18034719395940213,1.0
C1orf54,-0.4033060177528749,0.18075191233813181,1.0
YIPF3,-0.144135407550912,0.18081884346382932,1.0
CDK5,0.1192945851883438,0.1810733790955572,1.0
FAM173A,-0.180837679005742,0.18216378702391076,1.0
CENPJ,0.10212232846790226,0.18220703506183922,1.0
UBP1,0.1153863455422881,0.18273573955458078,1.0
NUDT10,0.1509963009426405,0.1830290309425162,1.0
DDR1,-0.17137543664031513,0.1832206407325487,1.0
CACNB1,-0.35461045097443566,0.1842077553578965,1.0
KCTD1,-0.2539735915704817,0.17769497470414305,1.0
LRRC4C,-0.21636506558114266,0.17342397841483922,1.0
ASXL2,0.18825442126504033,0.17288932422387693,1.0
NAT10,-0.27365377590726503,0.17210887546750345,1.0
PIGBOS1,-0.3014498298146351,0.16201837243315295,1.0
DNAJB1,-0.25585437643548214,0.16221984161375616,1.0
HSPE1,-0.11181100322951654,0.16295422253086783,1.0
PIK3C2A,-0.15133889716145188,0.16327966346600642,1.0
TADA2B,0.10330961970676666,0.1637835810362962,1.0
ZFYVE19,0.14136370543322974,0.1640251061818545,1.0
DUSP1,-0.23683491118725652,0.16469045343759786,1.0
ZNF692,0.17348141167448272,0.16548150538861317,1.0
CREM,-0.26567479359664414,0.16570184677471722,1.0
AAGAB,-0.348749335854337,0.16570734181275903,1.0
REEP3,-0.3193265022629306,0.16589296715293061,1.0
SDHAF3,0.1387956284233718,0.16633717887261024,1.0
PABPC5,-0.24395723701229777,0.1665134581183166,1.0
SORT1,0.10539020536572319,0.1666487475636531,1.0
PIDD1,0.11127620403725302,0.16805809612065792,1.0
WDR75,0.10509284563570098,0.1689656723614188,1.0
CDC23,-0.21912398816269762,0.16918747108922552,1.0
EPS15L1,0.11028902761804327,0.16938981776982787,1.0
LMO3,-0.20002303373073654,0.16959496019750997,1.0
GXYLT1,-0.330546955948511,0.16972350787923468,1.0
TRMT112,-0.10279318422721728,0.17018176348192032,1.0
ORC2,0.15287549433742154,0.17032957927075687,1.0
GRWD1,-0.3637838579463426,0.17110690747081075,1.0
CHFR,0.11843028369003417,0.17146928968398978,1.0
CAMTA1,-0.10327460288683332,0.17155218709094444,1.0
JKAMP,-0.2789952514160998,0.1715563327515014,1.0
ARID2,-0.20263372936158386,0.1720695868856296,1.0
FIZ1,-0.4105477476216528,0.1434538023342296,1.0
TMEM42,0.2059879692167046,0.18453745433409452,1.0
AKAP10,0.11241980585870959,0.14329978754413797,1.0
TMEM74B,0.10157768242257958,0.14311412266055723,1.0
LIMK1,0.18418121940413767,0.11951621201715756,1.0
MAML3,0.10467678825057058,0.11955607580795724,1.0
ZNF787,-0.23577574026620307,0.1197942189126329,1.0
NINJ1,0.17065054823277626,0.12008359570033589,1.0
GGPS1,-0.2536996098725557,0.12034206712143192,1.0
PEX13,0.12754518615231603,0.12044838280453707,1.0
PUSL1,0.12235107165585113,0.12078676452445047,1.0
KLF11,0.1437460548116798,0.12112313324081514,1.0
GLUL,-0.19367382470332456,0.12128507535582143,1.0
MPC1,0.10632071832012296,0.12148613926599472,1.0
AP5M1,0.14561621397456936,0.12160232636313917,1.0
FBXO8,0.13634981052898842,0.12215966440118708,1.0
POLR3F,0.11756007246326394,0.11944317810120397,1.0
RPUSD2,0.10425165174375861,0.12275913433274255,1.0
METTL3,0.16527612078367904,0.12362298002933625,1.0
GLTP,-0.2517749917158143,0.12396033375709789,1.0
ILVBL,-0.34329552619321424,0.12410100919719377,1.0
HIPK1,-0.3263820064820977,0.12418668301431413,1.0
NR2C2AP,0.17782617949971913,0.12423922782227237,1.0
ATXN1L,0.16859136545506592,0.12457701501510443,1.0
ZNF785,0.1798461625201626,0.1247719943107306,1.0
CDC42SE2,-0.27158939308536056,0.12538968904331357,1.0
HEMK1,0.1890960858808346,0.12560671433706716,1.0
DBNDD1,0.14923624475106623,0.12576798290055424,1.0
PARP16,0.20498515964304787,0.12584323045254409,1.0
CCDC120,-0.4694087330767003,0.1262849860198871,1.0
DNAJB11,-0.2141154027120853,0.12336188107391066,1.0
PSMB4,-0.11570099398142902,0.12658019234909595,1.0
AL118516.1,0.19333674387200772,0.11933069071595725,1.0
MTERF1,0.19112936754553767,0.1186648044281855,1.0
SALL2,-0.28487427764443796,0.113993618027905,1.0
SLC25A16,0.13405119393972242,0.11405125362952617,1.0
DNAJC6,0.1235957826868086,0.11424956453075152,1.0
TAOK2,0.18988181551116012,0.11485769444779703,1.0
COG2,-0.2999999846955994,0.11511962865874793,1.0
ETV1,0.13457669932265315,0.11542653638037548,1.0
DNAJC18,-0.21738376901259238,0.11585814883858377,1.0
CCDC184,-0.24413412990215844,0.11652560281825554,1.0
LACTB2,0.1983343854546007,0.11665968913596525,1.0
ARRDC1-AS1,0.1514237826785383,0.11674538652731448,1.0
CCDC74A,-0.3718576036499237,0.1168681656401072,1.0
ALG9,0.2369995492689645,0.11691029276185283,1.0
CLEC11A,0.1302925823999148,0.11894186169563103,1.0
CTSD,0.10400732257584777,0.11709223046641459,1.0
MPP2,-0.2910124764607982,0.11729060420029827,1.0
PHC3,0.15224514008424705,0.11747711419006523,1.0
ZNF154,0.11787062763242062,0.11753156449604929,1.0
SYN1,0.10644272323747539,0.1175622735550288,1.0
ATG14,0.18999691208133695,0.1176794776901171,1.0
IGFBP5,0.29982291872013966,0.11777964678161812,1.0
SCUBE1,0.12338283268914685,0.1178093262979274,1.0
LRPPRC,0.10675615840494235,0.11816127056360748,1.0
MLLT3,0.10190191921877001,0.11820990398838216,1.0
TMEM65,0.11412777635597604,0.11835513713746715,1.0
AC027031.2,-0.2507950239756491,0.11843107887331904,1.0
LRRN3,-0.3502112882546735,0.11848944487244155,1.0
IGSF9,-0.36410992973627465,0.11721164848300031,1.0
ZBTB39,-0.38140334517542085,0.12688021157226514,1.0
NBR1,0.12678334638350552,0.1270144535237805,1.0
ADPGK,-0.340023087046855,0.12705996798014665,1.0
PLXDC2,0.2129751798159467,0.13563842689339012,1.0
TMEM199,0.2315055161918229,0.13594605896261447,1.0
CHST11,0.11776200623417266,0.13629287006915836,1.0
ATRAID,-0.1768912807621322,0.13634723620925537,1.0
SOX3,0.2754011005624989,0.13705536611348879,1.0
AKAP5,0.19440461681106624,0.13718939465576097,1.0
DGLUCY,0.15050981061192203,0.13766425733452303,1.0
DNAJC17,-0.33629638046670474,0.13775195291493,1.0
MGME1,0.10745679619184978,0.13784394140250855,1.0
AC144652.1,0.2728845158573554,0.13809388737862838,1.0
ALDH18A1,0.17462095759324736,0.13810965098992778,1.0
ZNF510,0.10119114479743363,0.13824101114627219,1.0
AREL1,0.19621210915249598,0.13507571639676552,1.0
ZNF678,-0.19723100218167677,0.13830596992072236,1.0
SSH1,0.1879671564662786,0.13908248812016666,1.0
CCDC91,-0.29036194104009994,0.14000442292133788,1.0
MPZL1,-0.20705085063592055,0.14003941398664804,1.0
NDUFS2,-0.11795170631653984,0.14074855812886958,1.0
TMEM9,-0.15005835819626034,0.1409865895004916,1.0
PRELID3B,-0.29216550394580443,0.14125074190581,1.0
CTNND2,0.13021235650675145,0.1412800361423563,1.0
RFNG,0.1127200492279139,0.14146541759037712,1.0
ZNF419,0.15179808672179274,0.1415136299564077,1.0
CCNJ,-0.42720371431698334,0.14175985351326859,1.0
AKR7A2,-0.20483848083412493,0.142431690924033,1.0
TRAF3,-0.3542518682732694,0.14305180945593626,1.0
IAH1,-0.28922926207021504,0.13881660402861165,1.0
VAC14,0.12635134669564607,0.13434048692683231,1.0
MAP6,-0.168640850152473,0.13431468198165697,1.0
NSF,-0.21793918018221992,0.13411967241135786,1.0
TRDMT1,0.14823280971096153,0.12722912404286113,1.0
ABCB7,0.13052261315976077,0.12742352594249962,1.0
RNF6,0.10243190803947466,0.12758235089015835,1.0
PRDM4,-0.2777087855359164,0.1277151431311703,1.0
XRCC4,0.28808542766750067,0.12840273915898415,1.0
SLC20A1,0.2161334823676837,0.1286150056770512,1.0
ZNF557,0.15328200306207274,0.12869379569811135,1.0
YAE1D1,0.14864758828769054,0.12882890245506484,1.0
IRAK1BP1,0.2114326732165539,0.12885852024218325,1.0
OBSL1,-0.2725554561722847,0.12886754776868767,1.0
FBXL15,-0.2491029706648602,0.12924610462541808,1.0
USP42,0.12774711571340402,0.12928070664819802,1.0
ELOA,-0.24698642761913492,0.12933495692638602,1.0
CARF,0.13087813668394865,0.1294150030871717,1.0
YY1AP1,-0.29852802867880013,0.12955302498317853,1.0
KRCC1,-0.2989711915050526,0.1297386127276449,1.0
UBIAD1,0.1517137408356013,0.12988165045717714,1.0
ASCL1,-0.186340180842256,0.1303925962483221,1.0
DEDD2,-0.11671207759082147,0.1304057929737381,1.0
DZIP3,-0.15530847293759575,0.13080710507719687,1.0
SLC38A6,-0.2722809181369015,0.13111063210160825,1.0
BTG1,-0.15357077523767249,0.13176841942262504,1.0
ASH1L,-0.1307676722867538,0.13218419463355066,1.0
ATG5,0.11006802642087843,0.13278246892871892,1.0
TPP2,0.16956929465004222,0.13299218841228022,1.0
GPC6,0.21418790874884208,0.13322267010757738,1.0
USP54,0.2230951340266656,0.13390861623634387,1.0
NDUFS6,-0.10653937473258912,0.1431950874713158,1.0
PCDH8,-0.11510767044121373,0.4502476791224581,1.0
NHS,-0.24385180937058415,0.5211849269358564,1.0
UBE2V1,-0.15746331250413048,0.450814600201536,1.0
CCNB1,-0.6314222119658925,0.8168346193452947,1.0
DHCR7,-0.11923881522225405,0.8171444095821669,1.0
TIMM17A,-0.11283878178308082,0.8172377179299134,1.0
FAM241B,-0.16058601583736076,0.8175865551037103,1.0
RPS6KB1,-0.20918506910100865,0.8176201169834357,1.0
INA,-0.13138636896088896,0.8177804742018266,1.0
ORC3,-0.10232174567388053,0.8183901413719252,1.0
QSOX1,-0.13759633223827583,0.818849936574924,1.0
EYA3,-0.18120956512973452,0.8189375078356129,1.0
NEU1,-0.15195444141740544,0.8191700795939327,1.0
COPS3,-0.13273651792869257,0.8210066772645944,1.0
JMY,-0.1022147830165232,0.8210166607155528,1.0
SGTB,-0.1724073922813445,0.8159867866543369,1.0
STXBP3,-0.12262533872866532,0.8220730740592461,1.0
SLC6A8,-0.18894331074370163,0.8234475260587029,1.0
ADRM1,-0.10304574272885902,0.8239052285968418,1.0
NUDT2,-0.13916516510505317,0.8240648320807291,1.0
HIGD1A,-0.11762295038635118,0.8245485419179825,1.0
ZBTB16,-0.30805509793863406,0.8260424085022702,1.0
SUPT3H,-0.1625241651857312,0.8260499699446879,1.0
SLC25A28,-0.13898653230190794,0.8260550306992243,1.0
SPATA33,-0.17059956489877215,0.8262913987542543,1.0
RNFT1,-0.16636892270927817,0.8277755805919692,1.0
PCSK2,-0.1471337983931793,0.8278195251873082,1.0
ARMC10,-0.11307258458593061,0.8281711750839758,1.0
RNF2,-0.18175295631022803,0.8284121643007774,1.0
MTRF1L,-0.15516132817968997,0.8230507568713781,1.0
TRMT6,-0.10383363761629827,0.8284569915183535,1.0
MED7,-0.10582095642782341,0.8156187075351884,1.0
RUSC2,-0.12568067728571908,0.8138572854190673,1.0
XPO7,-0.2120268402189185,0.8027825192915639,1.0
PARP4,-0.21308109168392475,0.8027959942736894,1.0
SRR,-0.11895677508205393,0.8030895147979122,1.0
BTBD3,-0.3195141914433681,0.8032187653556294,1.0
RUNDC3B,-0.18833919272238697,0.8035059312641238,1.0
ODF2,-0.14938656591618393,0.8045652718615777,1.0
PTPRN,-0.23361829379617083,0.8050047606527375,1.0
COQ10A,-0.1517569206005387,0.8061067274931693,1.0
HIST1H1B,0.11869325293915534,0.8064612302494898,1.0
MAPK8IP2,-0.14517947410224652,0.8081390316374366,1.0
CYB5R3,-0.12740155615005144,0.8082810457592922,1.0
SNX24,-0.13315988248123567,0.8091296358474065,1.0
GNG4,-0.160515733085634,0.8145836272985472,1.0
KANSL2,-0.12652620962275463,0.8096276195624241,1.0
KPNA2,-0.21099947517746157,0.8106834484910076,1.0
AMPD2,-0.11480469853438047,0.8107597644260218,1.0
ACTR8,-0.16699065398161705,0.8115876697534503,1.0
VANGL2,-0.11132421967908468,0.8119181003711445,1.0
RAB22A,-0.10569795020176254,0.8120190137403527,1.0
SLC25A44,-0.20978600649013313,0.8122715304885114,1.0
CELF3,-0.10116090735428407,0.8122785265868575,1.0
LPGAT1,-0.16750716096288032,0.8125038143828311,1.0
KNSTRN,-0.1972424698680464,0.8129295189353134,1.0
CENPT,-0.1560330619195669,0.8130952163395522,1.0
UPRT,-0.1492790442898082,0.8133925933389579,1.0
RAC3,-0.13731384697923416,0.8135204246401027,1.0
AL162231.1,-0.17665690114263866,0.8105430686706909,1.0
ARL6IP1,-0.12028513390044926,0.8027603749149691,1.0
BMP2K,-0.181692271553477,0.8285990840850626,1.0
SCN8A,-0.12553426492960673,0.829688607150544,1.0
HEXIM1,-0.10833222408245557,0.8453290387379013,1.0
CEP70,-0.17941167687069948,0.8472062586019296,1.0
BTBD1,-0.16629753229413335,0.8479646520072035,1.0
HES4,-0.12036574360986485,0.8485052256388532,1.0
TRIM11,-0.1526995456654161,0.8485517619557351,1.0
YPEL5,-0.10890023948872707,0.8489939460913105,1.0
C14orf119,-0.1356389228912558,0.8490581934437078,1.0
RFX1,-0.1334717870595079,0.8492406808267149,1.0
NPC2,-0.10004934458570125,0.8497529761357404,1.0
CACNA2D1,-0.31474892546289546,0.8516052066025852,1.0
TTC21B,-0.1866750717885668,0.8516578988844075,1.0
B3GALNT2,-0.13832478653780678,0.8519863980937044,1.0
FAM220A,-0.1675703816785301,0.8449612819085475,1.0
LEMD2,-0.18750082982034355,0.8526624353606297,1.0
CACFD1,-0.14851557562986928,0.8535586698919579,1.0
FAM131B,-0.11137264945254799,0.8553569445667419,1.0
ZNF426,-0.13565761590764858,0.8553710556188558,1.0
LRFN4,-0.16152212420057643,0.8556362720623729,1.0
ELAC2,-0.18049283948065264,0.8564335891840751,1.0
H2AFX,-0.11637155912847963,0.8564575555595537,1.0
ABHD18,-0.11313990282246555,0.856749735977393,1.0
USP31,-0.12117306991521648,0.8575013013655433,1.0
SPATA7,-0.13076735001724415,0.8575644687930621,1.0
MTA3,-0.20545873380840218,0.8585465510695016,1.0
KLHL9,-0.12425726409977078,0.858609388977553,1.0
ZNF354B,-0.126362412381269,0.859211061564573,1.0
AC008124.1,-0.15825364853110013,0.8527141473252855,1.0
SRSF6,-0.1478208437503633,0.8291994416627464,1.0
PLCH1,-0.11162837621438504,0.844692066987319,1.0
RGMB,-0.13867822290988863,0.8429968126522221,1.0
HIST2H2AC,-0.108380450233304,0.8300214001045894,1.0
TBC1D16,-0.14026617680569475,0.8312011671848305,1.0
CMTR1,-0.14303212044938274,0.831251594873621,1.0
ECT2,-0.15228897660440954,0.8313953877554225,1.0
DKC1,-0.110174194129255,0.833027100033247,1.0
TSC22D2,-0.11717919980890179,0.833419224228014,1.0
PEG10,-0.14974447656904388,0.8334702191747141,1.0
ATG2B,-0.10018299856068547,0.8335316207223447,1.0
PRKCSH,-0.10496472520118671,0.8336590957712193,1.0
NAA50,-0.1808197332104382,0.8341297822011275,1.0
CORO1B,-0.1626134119098639,0.8343033775282045,1.0
TRA2A,-0.10279062794138408,0.8345352571251632,1.0
UBR4,-0.1904136085149346,0.8444358655743228,1.0
TMEM60,-0.121063478447625,0.8347379042955796,1.0
ASGR1,-0.1738338666526389,0.8354939532806444,1.0
MYL5,-0.13721211330911665,0.8360971624128062,1.0
CNOT3,-0.14988719868356082,0.837025999572713,1.0
CDK5R2,-0.24202267584151205,0.8370716128904068,1.0
GPR137B,-0.16249266708962473,0.8376483547385762,1.0
TUBB4B,-0.16687582311481997,0.837846456130229,1.0
ZNF688,-0.18104842364385254,0.8385158247756042,1.0
SLC41A1,-0.1429538624933815,0.8397907613909736,1.0
TUBGCP5,-0.10909833560324689,0.8402107841921088,1.0
AKT2,-0.11164409268423725,0.8407396796708566,1.0
MROH8,-0.1711287317135317,0.8421211725040525,1.0
PEX11B,-0.246891349147766,0.8425508901899563,1.0
SLC11A2,-0.1494375854895571,0.834959867724494,1.0
GGA2,-0.10914354117535696,0.8018453712048077,1.0
FAM206A,-0.1479410641904746,0.8013786815279695,1.0
SMIM27,-0.16384607919850636,0.8002563439836365,1.0
ADD3,-0.11661698279231314,0.7559769964664504,1.0
SNX13,-0.12864266327364504,0.7565096602555621,1.0
APBB3,-0.10508074892566599,0.7568875149089187,1.0
AL133453.1,-0.11969613328803241,0.7578213723258584,1.0
PREX1,-0.2058000682215071,0.7587058648931364,1.0
RARS2,-0.160688380817416,0.759785221016975,1.0
ING2,-0.10742363042098835,0.7602500930442786,1.0
LUC7L2,-0.10596497253483594,0.7603976861303853,1.0
FGFR2,-0.23140847655170793,0.7609581798387786,1.0
DHRS1,-0.11953126805433634,0.7611632495615106,1.0
NFYC,-0.10590021959486795,0.7615437743618474,1.0
BCL9,-0.11336390404130126,0.762214021062172,1.0
TNPO3,-0.1594436875601688,0.7550663845680045,1.0
SERTAD2,-0.16099935309709545,0.7625165948472926,1.0
RORB,-0.12341530354300367,0.7626608361351366,1.0
MRPL46,-0.14333630985653412,0.7643001733211034,1.0
ZNF205,-0.1317750285716155,0.764438540519621,1.0
AC103736.1,-0.1572805616587094,0.7651023972050507,1.0
ANKRD13A,-0.10267081479048112,0.7684944541456851,1.0
TBC1D20,-0.1934373608005997,0.7685869087162656,1.0
LIG3,-0.11384208075918645,0.7687998407286416,1.0
L3MBTL3,-0.10965309086950814,0.7695785811226212,1.0
SGF29,-0.13897406949346092,0.7697140765406432,1.0
UQCC1,-0.19639861927027535,0.7697625198532378,1.0
COMMD4,-0.14469431715099002,0.7699902738003142,1.0
TTBK2,-0.13520785835530758,0.7700324260236726,1.0
GEMIN7,-0.3087756074960417,0.7626347085848331,1.0
FBXL12,-0.17819169783466027,0.7708686267416018,1.0
PPIE,-0.11562008384002476,0.7543892400697065,1.0
ZDHHC3,-0.16032881318059244,0.751647001822488,1.0
TMEM186,-0.21455923035034363,0.7371525366481173,1.0
TM9SF3,-0.11073143936605341,0.738341758600422,1.0
ECPAS,-0.10639295238046387,0.7385824499709686,1.0
HIST2H2BE,-0.1289399672837508,0.7416734788508645,1.0
ESCO1,-0.1007604965415696,0.7417296868373364,1.0
IMMP1L,-0.12078248255922153,0.7419166028368711,1.0
RAP1GDS1,-0.11395829614500519,0.7421629298429406,1.0
CASC4,-0.14241252046684305,0.742245532522346,1.0
RGS16,-0.289375178758915,0.7423722155867771,1.0
RIDA,-0.17006453082859618,0.7425760573056803,1.0
C8orf76,-0.14484144981857838,0.7434232471088562,1.0
BANP,-0.22432799895651856,0.7437439326204989,1.0
PANK2,-0.13238232067941746,0.7542230522574616,1.0
PIK3R1,-0.12832353670570235,0.7438430498398696,1.0
MAPKAPK5-AS1,-0.11785713772581086,0.7454734742188511,1.0
AGK,-0.20331469220751686,0.7455117083802414,1.0
FLOT2,-0.11501245196136889,0.7481634499271805,1.0
C19orf81,-0.12870109540718655,0.7482477434591313,1.0
FNIP1,-0.15028986776782682,0.7485509869123601,1.0
NEK6,-0.1821898332149221,0.7485697702227732,1.0
COMMD7,-0.1251893897302082,0.7489688230646918,1.0
CRB2,-0.11562259145753284,0.7489699842737456,1.0
CDK8,-0.10595644204174226,0.7491010199162765,1.0
SURF2,-0.14933045779662546,0.7493303517578271,1.0
VPS8,-0.15352789728049343,0.7503648435049013,1.0
GGCX,-0.19091474136047681,0.7512190077367426,1.0
ABCA3,-0.18653231544689275,0.7444607558836621,1.0
EXOC1,-0.10498899240367898,0.7726894123548333,1.0
DHX32,-0.16399690973965697,0.7735395089823833,1.0
TMEM198,-0.13012685393513435,0.7736623946670083,1.0
NAMPT,-0.14017569315014078,0.7860772351024423,1.0
DENND2A,-0.2018983666473071,0.7867453243419626,1.0
SPG21,-0.11316117637725465,0.7873665521786648,1.0
PIGS,-0.1636777039153401,0.7884436940758142,1.0
PHTF1,-0.2236507581662055,0.7887890119206984,1.0
PTGR2,-0.30855250564066417,0.7895988347414484,1.0
SGPL1,-0.10501864484492573,0.7896332990415091,1.0
GPR162,-0.10437267007450624,0.7900018681111953,1.0
FSIP2,-0.16161631995769707,0.7916234537254645,1.0
ZC3H12C,-0.11834090382804785,0.7929897508624637,1.0
PIM3,-0.20187590625481833,0.7930769186923209,1.0
ZNF483,-0.16400035930460888,0.7941007294276323,1.0
ABL2,-0.1783612445637801,0.7848796988334068,1.0
SHROOM3,-0.10628838020675202,0.7946387393792093,1.0
SLITRK4,-0.14286482063217543,0.795433712984265,1.0
AC010642.2,-0.113517502061805,0.795752994453366,1.0
CLASRP,-0.1848952365490324,0.7960073102510179,1.0
SH3KBP1,-0.17892786721313625,0.796042800734097,1.0
HNRNPA1P48,-0.14676236576934842,0.7961175858595368,1.0
PPIL1,-0.1162014151036197,0.7961643693724862,1.0
C11orf54,-0.19716265319790538,0.7967768906908517,1.0
VPS45,-0.1345942389381285,0.7971078565397862,1.0
BTG2,-0.14323373706087006,0.7980166842039065,1.0
ESS2,-0.1356401943693979,0.7987843919147086,1.0
RC3H1,-0.12458635581314059,0.7992956336578774,1.0
KPNA1,-0.1292909479576122,0.8000790101229123,1.0
NMNAT2,-0.19892959720815528,0.7950813730023928,1.0
TMEM223,-0.11010353725523414,0.78457539326074,1.0
ZNF765,-0.20535175100133118,0.7841260071122731,1.0
STK32C,-0.1279066481061275,0.7835675241514342,1.0
CDKN2AIP,-0.18702377496870226,0.7737037602442804,1.0
ZFAND3,-0.1347948766102569,0.7747532326195372,1.0
FLYWCH2,-0.16801425504575218,0.7749999543150646,1.0
INAFM1,-0.1878134719486091,0.7757792625952631,1.0
CHPF,-0.15595075168218742,0.7758394047677425,1.0
DCUN1D1,-0.11249267380665007,0.7779937123006457,1.0
MIEF2,-0.18853612290188426,0.7781589031329356,1.0
LIN7C,-0.13343448625337884,0.7784483830021706,1.0
S1PR1,-0.13313379802587155,0.7786340798005498,1.0
CLUAP1,-0.10704604168936838,0.7799963220694432,1.0
MKNK2,-0.20141716614360972,0.7800312709416869,1.0
MXD4,-0.12511962946400035,0.7802620934408749,1.0
PIKFYVE,-0.11857913314815738,0.7803002222869482,1.0
PLAGL1,-0.11041822048371852,0.7807172459155383,1.0
NGRN,-0.17769908867264084,0.7813775870297599,1.0
UBE2F,-0.12437468224640202,0.7815486935038689,1.0
SMPD3,-0.23348592984360828,0.7816570231972352,1.0
TMEM138,-0.17379511599319053,0.7816948746584113,1.0
NIP7,-0.23261887350040666,0.7817688283182627,1.0
SCYL1,-0.14485426697514692,0.7817936479640255,1.0
EIF4A3,-0.1469035992365183,0.7820287360169682,1.0
VPS13B,-0.12439860436742167,0.7820461132887584,1.0
UTP14A,-0.16198964494236945,0.7823289972607301,1.0
PHF10,-0.10086033766205338,0.7825508904979721,1.0
GTF2A1,-0.11234041751517476,0.7827168935030926,1.0
PLXNC1,-0.1762144497338518,0.7827970362748707,1.0
TIMM23,-0.20339239299945056,0.7831529895813346,1.0
CXXC1,-0.10282478418968877,0.860620126116413,1.0
TMEM209,-0.15442052630250425,0.8608425480130182,1.0
HCCS,-0.3054623749441623,0.8615414947225646,1.0
ZBTB21,-0.14663000523862735,0.8620201012047102,1.0
LAMP5,-0.3037136552055806,0.9424694194753973,1.0
RAD17,-0.18338186342414597,0.9436248398144444,1.0
NDUFAF5,-0.12485212630430231,0.9439476409557738,1.0
CMTR2,-0.11987179298173078,0.9443811666254658,1.0
C8orf82,-0.11863037695164547,0.9451434101819824,1.0
TMEM87A,-0.14158279190562784,0.9467316309139151,1.0
COL6A2,-0.23059432475468933,0.9478707877443802,1.0
FAM219A,-0.1252187158807796,0.9492027841395307,1.0
FAM13B,-0.12438458696153498,0.9496532110067644,1.0
AFTPH,-0.11515303226607809,0.9497874038674666,1.0
FUCA2,-0.2251801340526911,0.9499939969950955,1.0
FKBP10,-0.1173770164195056,0.9512816649583151,1.0
AHCTF1,-0.15522827722620325,0.9423727745163103,1.0
SELENOM,-0.1303237167101443,0.9519135213261753,1.0
APOO,-0.11112246036149809,0.9526404601820821,1.0
TMEM35A,-0.18363141633019076,0.9527123530079615,1.0
IKBIP,-0.12857974892183588,0.9533114485919034,1.0
LRRC24,-0.15269627511358674,0.9543274817512213,1.0
DNALI1,-0.10314329578369685,0.9552364256686892,1.0
FBXO45,-0.17615388190751924,0.9553067649882874,1.0
SYT14,-0.15750276844534306,0.955442009514431,1.0
CHST12,-0.11932958884151068,0.9559993071353687,1.0
PCDH11X,-0.28259372547035433,0.9571156441738911,1.0
SLC12A2,-0.10869629168191075,0.9589827957008354,1.0
ADIPOR2,-0.1170049126263859,0.9594357945229213,1.0
NRSN2,-0.15615215179376296,0.9595051963344453,1.0
STK24,-0.11391679919463593,0.952453138415676,1.0
PRRG1,-0.11168662825778064,0.959706124000669,1.0
PCDH10,-0.4355057331827217,0.9418981538146558,1.0
COPRS,-0.12815328520848723,0.9407090477016535,1.0
SMIM12,-0.12000179140014455,0.9257292455629325,1.0
HSPA12A,-0.17500295258853127,0.9270175621479151,1.0
FEM1C,-0.10261031030535817,0.9270833666965257,1.0
ZDHHC5,-0.10996968537423601,0.9272739439898895,1.0
TMEM246,-0.11531848829821567,0.9276836844850587,1.0
CMTM6,-0.11779654669453365,0.9278724914038867,1.0
PCBD1,-0.12036059929877552,0.9285902253584932,1.0
ZNF624,-0.10609202345113644,0.9294274971420382,1.0
FAM76A,-0.1343415255485474,0.9294747145632025,1.0
TMEM184C,-0.22842881266297432,0.9304623803027403,1.0
SNX18,-0.18876712517954086,0.9309333481998006,1.0
TMEM121,-0.10579626920751606,0.9312163998481318,1.0
PPP6R3,-0.1786277441118851,0.9414747470053229,1.0
CDC42SE1,-0.12325377569174156,0.9316081334089548,1.0
RABGAP1L,-0.16078363994149192,0.932025235278946,1.0
